size: 	 64 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.142201 	 seconds
size: 	 256 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.107287 	 seconds
size: 	 576 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.080733 	 seconds
size: 	 1024 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.100189 	 seconds
size: 	 1600 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.077371 	 seconds
size: 	 3136 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.168451 	 seconds
size: 	 6400 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.108761 	 seconds
size: 	 12544 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.120868 	 seconds
size: 	 25600 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.137821 	 seconds
size: 	 50176 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.151791 	 seconds
size: 	 102400 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.181406 	 seconds
size: 	 207936 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.246191 	 seconds
size: 	 409600 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.424577 	 seconds
size: 	 817216 	 iterations: 	 2000 	 threads 	 8 	 time: 	 0.784015 	 seconds
size: 	 1638400 	 iterations: 	 2000 	 threads 	 8 	 time: 	 4.397796 	 seconds
size: 	 3268864 	 iterations: 	 2000 	 threads 	 8 	 time: 	 9.338977 	 seconds
size: 	 6553600 	 iterations: 	 2000 	 threads 	 8 	 time: 	 21.911103 	 seconds
